2024-09-01 12:06, success, 0.238738
2024-09-02 00:18, success, 0.285653
2024-09-02 12:07, success, 0.273022
2024-09-03 00:17, success, 0.256051
2024-09-03 12:06, success, 0.230985
2024-09-04 00:18, success, 0.338889
2024-09-04 12:07, success, 0.294634
2024-09-05 00:17, success, 0.181102
2024-09-05 12:06, success, 0.285209
2024-09-06 00:18, success, 0.213708
2024-09-06 12:06, success, 0.252782
2024-09-07 00:17, success, 0.220675
2024-09-07 12:05, success, 0.279863
2024-09-08 00:20, success, 0.320759
2024-09-08 12:06, success, 0.341342
2024-09-09 00:19, success, 0.263564
2024-09-09 12:07, success, 0.239688
2024-09-10 00:18, success, 0.225199
2024-09-10 12:07, success, 0.204579
2024-09-11 00:18, success, 0.254670
2024-09-11 12:06, success, 0.131985
2024-09-12 00:18, success, 0.210050
2024-09-12 12:07, success, 0.591046
2024-09-13 00:18, success, 0.340488
2024-09-13 12:06, success, 0.227082
2024-09-14 00:17, success, 0.145009
2024-09-14 12:06, success, 0.202871
2024-09-15 00:20, success, 0.273909
2024-09-15 12:06, success, 0.343922
2024-09-16 00:19, success, 0.254482
2024-09-16 12:07, success, 0.164482
2024-09-17 00:15, success, 0.250770
2024-09-17 12:07, success, 0.303627
2024-09-18 00:18, success, 0.234926
2024-09-18 12:07, success, 0.237993
2024-09-19 00:18, success, 0.265188
2024-09-19 12:07, success, 0.281315
2024-09-20 00:18, success, 0.264889
2024-09-20 12:06, success, 0.192823
2024-09-21 00:18, success, 0.314514
2024-09-21 12:06, success, 0.236634
2024-09-22 00:20, success, 0.183631
2024-09-22 12:06, success, 0.305252
2024-09-23 00:19, success, 0.352901
2024-09-23 12:07, success, 0.192947
2024-09-24 00:19, success, 0.282700
2024-09-24 12:07, success, 0.165293
2024-09-25 00:19, success, 0.320552
2024-09-25 12:07, success, 0.242806
2024-09-26 00:18, success, 0.298980
2024-09-26 12:07, success, 0.240210
2024-09-27 00:19, success, 0.312307
2024-09-27 12:07, success, 0.282562
2024-09-28 00:18, success, 0.252791
2024-09-28 12:06, success, 0.317028
2024-09-29 00:21, success, 0.241150
2024-09-29 12:06, success, 0.297764
2024-09-30 00:19, success, 0.287972
2024-09-30 12:07, success, 0.342912
2024-10-01 00:21, success, 0.241132
2024-10-01 12:07, success, 0.365689
2024-10-02 00:19, success, 0.267807
2024-10-02 12:07, success, 0.310392
2024-10-03 00:18, success, 0.358477
2024-10-03 12:07, success, 0.202197
2024-10-04 00:19, success, 0.268130
2024-10-04 12:08, success, 60.195256
2024-10-05 00:18, success, 0.265940
2024-10-05 12:06, success, 0.266854
2024-10-06 00:20, success, 0.251159
2024-10-06 12:06, success, 0.183567
2024-10-07 00:20, success, 0.274426
2024-10-07 12:07, success, 0.288244
2024-10-08 00:18, success, 0.347309
2024-10-08 12:07, success, 0.265709
2024-10-09 00:19, success, 0.245122
2024-10-09 12:07, success, 0.236177
2024-10-10 00:19, success, 0.353196
2024-10-10 12:07, success, 0.274674
2024-10-11 00:19, success, 0.279543
2024-10-11 12:07, success, 0.165447
2024-10-12 00:18, success, 0.301397
2024-10-12 12:06, success, 0.129518
2024-10-13 00:20, success, 0.272733
2024-10-13 12:06, success, 0.280718
2024-10-14 00:20, success, 0.295836
2024-10-14 12:07, success, 0.224032
2024-10-15 00:19, success, 0.154681
2024-10-15 12:07, success, 0.389094
2024-10-16 00:19, success, 0.356821
2024-10-16 12:07, success, 0.388734
2024-10-17 00:19, success, 0.381103
2024-10-17 12:07, success, 0.337716
2024-10-18 00:19, failed, 1.014307
2024-10-18 12:07, success, 0.375875
2024-10-19 00:19, success, 0.340443
2024-10-19 12:06, success, 0.328750
2024-10-20 00:21, success, 0.289398
2024-10-20 12:07, success, 0.345508
2024-10-21 00:20, success, 0.294943
2024-10-21 12:07, success, 0.325045
2024-10-22 00:19, success, 0.227607
2024-10-22 12:07, success, 0.293363
2024-10-23 00:19, success, 0.324300
2024-10-23 12:07, success, 0.370894
2024-10-24 00:19, success, 0.376406
2024-10-24 12:07, success, 0.344914
2024-10-25 00:19, success, 0.317665
2024-10-25 12:07, success, 0.189686
2024-10-26 00:19, success, 0.353024
2024-10-26 12:07, success, 0.145938
2024-10-27 00:21, success, 0.261838
2024-10-27 12:06, success, 0.267111
2024-10-28 00:20, success, 0.302048
2024-10-28 12:07, success, 0.185157
2024-10-29 00:19, success, 0.320324
2024-10-29 12:07, success, 0.276441
2024-10-30 00:19, failed, 0.139418
2024-10-30 12:07, failed, 0.256527
2024-10-31 00:19, failed, 0.104827
2024-10-31 12:07, failed, 0.226754
2024-11-01 00:21, success, 1.291246
2024-11-01 12:07, success, 0.265932
2024-11-02 00:19, success, 0.310323
2024-11-02 12:06, success, 0.522508
2024-11-03 00:21, success, 0.490042
2024-11-03 12:06, success, 0.610147
2024-11-04 00:20, success, 0.222035
2024-11-04 12:07, success, 0.567887
2024-11-05 00:19, success, 0.609344
2024-11-05 12:07, success, 0.610442
2024-11-06 00:18, success, 0.282987
2024-11-06 12:07, success, 0.421231
2024-11-07 00:19, success, 0.485775
2024-11-07 12:07, success, 0.485357
2024-11-08 00:18, success, 0.532467
2024-11-08 12:07, failed, 0.237493
2024-11-09 00:18, success, 0.532139
2024-11-09 12:06, success, 0.499085
2024-11-10 00:20, success, 0.242844
2024-11-10 12:06, success, 0.551881
2024-11-11 00:20, success, 0.520941
2024-11-11 12:07, success, 0.576942
2024-11-12 00:22, success, 0.532564
2024-11-12 12:07, success, 0.223158
2024-11-13 00:19, success, 0.520521
2024-11-13 12:07, success, 0.691504
2024-11-14 00:19, success, 0.511305
2024-11-14 12:07, failed, 0.231438
2024-11-15 00:20, success, 0.598169
2024-11-15 12:07, success, 0.550830
2024-11-16 00:20, success, 0.508361
2024-11-16 12:06, success, 0.608411
2024-11-17 00:22, success, 0.337132
2024-11-17 12:07, failed, 0.255585
2024-11-18 00:21, failed, 0.165524
2024-11-18 12:08, failed, 0.207074
2024-11-19 00:20, failed, 0.135597
2024-11-19 12:08, failed, 0.108849
2024-11-20 00:20, failed, 0.119650
2024-11-20 12:07, failed, 0.222483
2024-11-21 00:20, failed, 0.132240
2024-11-21 12:07, failed, 0.265606
2024-11-22 00:21, failed, 0.173820
2024-11-22 12:08, failed, 0.102769
2024-11-23 00:20, failed, 0.131213
2024-11-23 12:06, failed, 0.216182
2024-11-24 00:22, failed, 0.136379
2024-11-24 12:08, failed, 0.112053
2024-11-25 00:21, failed, 0.113273
2024-11-25 12:08, failed, 0.225585
2024-11-26 00:20, failed, 0.171410
2024-11-26 12:08, failed, 0.259794
2024-11-27 00:21, failed, 0.251076
2024-11-27 12:08, failed, 0.244878
2024-11-28 00:21, failed, 0.220998
2024-11-28 12:08, failed, 0.114485
2024-11-29 00:20, failed, 0.218258
2024-11-29 12:07, failed, 0.107309
2024-11-30 00:20, failed, 0.129296
2024-11-30 12:07, failed, 0.290115
2024-12-01 00:25, failed, 0.124469
2024-12-01 12:07, failed, 0.135024
2024-12-02 00:22, failed, 0.151585
2024-12-02 12:08, failed, 0.237660
2024-12-03 00:22, failed, 0.276539
2024-12-03 12:08, failed, 0.215426
2024-12-04 00:21, failed, 0.233740
2024-12-04 12:08, failed, 0.227412
2024-12-05 00:21, failed, 0.257757
2024-12-05 12:08, failed, 0.235182
2024-12-06 00:21, failed, 0.301775
2024-12-06 12:08, failed, 0.126007
2024-12-07 00:21, failed, 0.198569
2024-12-07 12:07, failed, 0.243928
2024-12-08 00:23, failed, 0.239171
2024-12-08 12:07, failed, 0.102514
2024-12-09 00:22, failed, 0.201416
2024-12-09 12:08, failed, 0.112170
2024-12-10 00:21, failed, 0.108113
2024-12-10 12:08, failed, 0.159386
2024-12-11 00:21, failed, 0.138455
2024-12-11 12:08, failed, 0.118068
2024-12-12 00:21, failed, 0.221212
2024-12-12 12:08, failed, 0.176473
2024-12-13 00:21, failed, 0.113655
2024-12-13 12:08, failed, 0.257684
2024-12-14 00:20, failed, 0.126930
2024-12-14 12:07, failed, 0.068396
2024-12-15 00:23, failed, 0.190948
2024-12-15 12:07, failed, 0.228417
2024-12-16 00:22, failed, 0.241352
2024-12-16 12:08, failed, 0.109248
2024-12-17 00:21, failed, 0.133092
2024-12-17 12:08, failed, 0.256016
2024-12-18 00:20, failed, 0.157580
2024-12-18 12:08, failed, 0.151137
2024-12-19 00:21, failed, 0.259936
2024-12-19 12:08, failed, 0.253999
2024-12-20 00:19, failed, 0.104543
2024-12-20 12:07, failed, 0.143293
2024-12-21 00:19, failed, 0.265615
2024-12-21 12:06, failed, 0.148575
2024-12-22 00:21, failed, 0.247977
2024-12-22 12:06, failed, 0.113667
2024-12-23 00:20, failed, 0.250990
2024-12-23 12:07, failed, 0.241028
2024-12-24 00:19, failed, 0.238929
2024-12-24 12:07, failed, 0.115383
2024-12-25 00:19, failed, 0.253526
2024-12-25 12:07, failed, 0.248769
2024-12-26 00:19, failed, 0.228138
2024-12-26 12:07, failed, 0.275902
2024-12-27 00:19, failed, 0.255253
2024-12-27 12:07, failed, 0.239360
2024-12-28 00:19, failed, 0.080236
2024-12-28 12:06, failed, 0.218249
2024-12-29 00:21, failed, 0.196728
2024-12-29 12:06, failed, 0.232918
2024-12-30 00:20, failed, 0.115325
2024-12-30 12:07, failed, 0.105516
2024-12-31 00:19, failed, 0.251439
2024-12-31 12:07, failed, 0.209373
2025-01-01 00:22, failed, 0.251064
2025-01-01 12:07, failed, 0.102328
2025-01-02 00:19, failed, 0.192947
2025-01-02 12:07, failed, 0.245803
2025-01-03 00:19, failed, 0.231413
2025-01-03 12:07, failed, 0.255952
2025-01-04 00:19, failed, 0.118606
2025-01-04 12:07, failed, 0.149328
2025-01-05 00:21, failed, 0.260368
2025-01-05 12:06, failed, 0.214588
2025-01-06 00:21, failed, 0.070518
2025-01-06 12:07, failed, 0.147439
2025-01-07 00:20, failed, 0.260248
2025-01-07 12:08, failed, 0.186553
2025-01-08 00:19, failed, 0.100695
2025-01-08 12:07, failed, 0.070598
2025-01-09 00:19, failed, 0.228610
2025-01-09 12:07, failed, 0.122068
2025-01-10 00:20, failed, 0.208994
2025-01-10 12:08, failed, 0.146591
2025-01-11 00:19, failed, 0.230436
2025-01-11 12:07, failed, 0.111553
2025-01-12 00:22, failed, 0.106720
2025-01-12 12:06, failed, 0.113842
2025-01-13 00:21, failed, 0.072064
2025-01-13 12:08, failed, 0.204712
2025-01-14 00:21, failed, 0.130467
2025-01-14 12:07, failed, 0.266263
2025-01-15 00:19, failed, 0.116305
2025-01-15 12:07, failed, 0.113745
2025-01-16 00:19, failed, 0.236269
2025-01-16 12:07, failed, 0.240381
2025-01-17 00:19, failed, 0.204996
2025-01-17 12:07, failed, 0.207240
2025-01-18 00:18, failed, 0.155420
2025-01-18 12:06, failed, 0.125436
2025-01-19 00:21, failed, 0.105066
2025-01-19 12:06, failed, 0.063129
2025-01-20 00:20, failed, 0.119244
2025-01-20 12:07, failed, 0.218187
2025-01-21 00:19, failed, 0.194889
2025-01-21 12:07, failed, 0.131095
2025-01-22 00:19, failed, 0.244772
2025-01-22 12:07, failed, 0.061862
2025-01-23 00:19, failed, 0.065039
2025-01-23 12:07, failed, 0.122284
2025-01-24 00:19, failed, 0.138125
2025-01-24 12:07, failed, 0.242429
2025-01-25 00:18, failed, 0.245711
2025-01-25 12:06, failed, 0.186543
2025-01-26 00:19, failed, 0.235251
2025-01-26 12:06, failed, 0.122437
2025-01-27 00:20, failed, 0.248632
2025-01-27 12:07, failed, 0.138843
2025-01-28 00:19, failed, 0.124063
2025-01-28 12:07, failed, 0.140371
2025-01-29 00:19, failed, 0.116438
2025-01-29 12:07, failed, 0.227702
2025-01-30 00:19, failed, 0.185758
2025-01-30 12:07, failed, 0.165857
2025-01-31 00:19, failed, 0.178254
2025-01-31 12:07, failed, 0.134308
2025-02-01 00:20, failed, 0.246681
2025-02-01 12:06, failed, 0.061024
2025-02-02 00:20, failed, 0.151586
2025-02-02 12:06, failed, 0.225230
2025-02-03 00:20, failed, 0.194480
2025-02-03 12:07, failed, 0.091007
2025-02-04 00:19, failed, 0.238979
2025-02-04 12:08, failed, 0.163880
2025-02-05 00:19, failed, 0.237253
2025-02-05 12:07, failed, 0.089830
2025-02-06 00:20, failed, 0.215225
2025-02-06 12:07, failed, 0.129514
2025-02-07 00:19, failed, 0.061864
2025-02-07 12:07, failed, 0.181377
2025-02-08 00:19, failed, 0.162127
2025-02-08 12:06, failed, 0.068785
2025-02-09 00:21, failed, 0.246345
2025-02-09 12:06, failed, 0.128740
2025-02-10 00:20, failed, 0.110468
2025-02-10 12:07, failed, 0.177335
2025-02-11 00:19, failed, 0.115889
2025-02-11 12:07, failed, 0.170810
2025-02-12 00:19, failed, 0.258909
2025-02-12 12:07, failed, 0.210559
2025-02-13 00:19, failed, 0.138907
2025-02-13 12:08, failed, 0.149445
2025-02-14 00:19, failed, 0.191940
2025-02-14 12:07, failed, 0.132889
2025-02-15 00:19, failed, 0.237585
2025-02-15 12:06, failed, 0.062823
2025-02-16 00:21, failed, 0.187687
2025-02-16 12:08, failed, 0.162148
2025-02-17 00:21, failed, 0.118894
2025-02-17 12:08, failed, 0.168588
2025-02-18 00:19, failed, 0.238236
2025-02-18 12:07, failed, 0.139037
2025-02-19 00:19, failed, 0.096519
2025-02-19 12:07, failed, 0.103818
2025-02-20 00:19, failed, 0.100548
2025-02-20 12:07, failed, 0.114402
2025-02-21 00:20, failed, 0.253047
2025-02-21 12:07, failed, 0.250157
2025-02-22 00:19, failed, 0.230831
2025-02-22 12:06, failed, 0.091284
2025-02-23 00:21, failed, 0.129529
2025-02-23 12:07, failed, 0.219388
2025-02-24 00:20, failed, 0.135452
2025-02-24 12:08, failed, 0.215762
2025-02-25 00:20, failed, 0.232551
2025-02-25 12:08, failed, 0.212272
2025-02-26 00:20, failed, 0.146353
2025-02-26 12:07, failed, 0.183674
2025-02-27 00:20, failed, 0.244425
2025-02-27 12:08, failed, 0.185108
2025-02-28 00:20, failed, 0.216356
2025-02-28 12:07, failed, 0.223646
2025-03-01 00:22, failed, 0.214684
2025-03-01 12:07, failed, 0.091252
2025-03-02 00:22, failed, 0.131375
2025-03-02 12:07, failed, 0.228410
2025-03-03 00:21, failed, 0.233417
2025-03-03 12:07, failed, 0.090318
2025-03-04 00:20, failed, 0.069208
2025-03-04 12:08, failed, 0.131339
2025-03-05 00:20, failed, 0.150979
2025-03-05 12:08, failed, 0.251043
2025-03-06 00:20, failed, 0.128955
2025-03-06 12:07, failed, 0.061540
2025-03-07 00:20, failed, 0.245520
2025-03-07 12:07, failed, 0.093074
2025-03-08 00:16, failed, 0.142979
2025-03-08 12:05, failed, 0.199917
2025-03-09 00:18, failed, 0.250947
2025-03-09 12:06, failed, 0.217211
2025-03-10 00:17, failed, 0.166107
2025-03-10 12:08, failed, 0.144935
2025-03-11 00:20, failed, 0.286020
2025-03-11 12:08, failed, 0.098857
2025-03-12 00:20, failed, 0.243032
2025-03-12 12:08, failed, 0.128833
2025-03-13 00:21, failed, 0.194613
2025-03-13 12:08, failed, 0.104869
2025-03-14 00:20, failed, 0.257417
2025-03-14 12:08, failed, 0.083213
2025-03-15 00:20, failed, 0.132556
2025-03-15 12:07, failed, 0.151743
2025-03-16 00:22, failed, 0.071707
2025-03-16 12:07, failed, 0.087227
2025-03-17 00:22, failed, 0.079197
2025-03-17 12:08, failed, 0.064720
2025-03-18 00:20, failed, 0.077863
2025-03-18 12:08, failed, 0.244434
2025-03-19 00:21, failed, 0.248357
2025-03-19 12:08, failed, 0.252829
2025-03-20 00:20, failed, 0.257689
2025-03-20 12:08, failed, 0.132815
2025-03-21 00:20, failed, 0.182811
2025-03-21 12:07, failed, 0.093845
2025-03-22 00:20, failed, 0.150874
2025-03-22 12:07, failed, 0.236533
2025-03-23 00:22, failed, 0.068147
2025-03-23 12:07, failed, 0.221459
2025-03-24 00:22, failed, 0.121130
2025-03-24 12:09, failed, 0.119251
2025-03-25 00:21, failed, 0.116898
2025-03-25 12:08, failed, 0.134516
2025-03-26 00:21, failed, 0.129309
2025-03-26 12:08, failed, 0.153753
2025-03-27 00:20, failed, 0.113266
2025-03-27 12:08, failed, 0.221050
2025-03-28 00:21, failed, 0.071416
2025-03-28 12:08, failed, 0.081028
2025-03-29 00:20, failed, 0.100231
2025-03-29 12:07, failed, 0.239348
2025-03-30 00:23, failed, 0.237354
2025-03-30 12:07, failed, 0.102360
2025-03-31 00:23, failed, 0.267039
2025-03-31 12:08, failed, 0.234358
2025-04-01 00:24, failed, 0.132583
2025-04-01 12:08, failed, 0.135304
2025-04-02 00:21, failed, 0.094675
2025-04-02 12:08, failed, 0.208373
2025-04-03 00:21, failed, 0.306255
2025-04-03 12:08, failed, 0.167692
2025-04-04 00:21, failed, 0.113689
2025-04-04 12:08, failed, 0.231111
2025-04-05 00:20, failed, 0.142468
2025-04-05 12:07, failed, 0.265172
2025-04-06 00:23, failed, 0.261357
2025-04-06 12:07, failed, 0.200571
2025-04-07 00:22, failed, 0.175960
2025-04-07 12:08, failed, 0.125100
2025-04-08 00:21, failed, 0.245423
2025-04-08 12:08, failed, 0.129079
2025-04-09 00:21, failed, 0.242679
2025-04-09 12:08, failed, 0.239717
2025-04-10 00:21, failed, 0.088063
2025-04-10 12:08, failed, 0.239316
2025-04-11 00:21, failed, 0.112200
2025-04-11 12:08, failed, 0.108378
2025-04-12 00:21, failed, 0.262639
2025-04-12 12:07, failed, 0.133617
2025-04-13 00:46, failed, 0.135168
2025-04-13 12:07, failed, 0.164358
2025-04-14 00:23, failed, 0.133325
2025-04-14 12:08, failed, 0.113464
2025-04-15 00:22, failed, 0.138097
2025-04-15 12:08, failed, 0.101279
2025-04-16 00:21, failed, 0.251294
2025-04-16 12:08, failed, 0.193505
2025-04-17 00:21, failed, 0.065480
2025-04-17 12:08, failed, 0.101325
2025-04-18 00:21, failed, 0.095390
2025-04-18 12:08, failed, 0.097847
2025-04-19 00:20, failed, 0.075077
2025-04-19 12:07, failed, 0.110918
2025-04-20 00:23, failed, 0.132649
2025-04-20 12:07, failed, 0.227025
2025-04-21 00:23, failed, 0.108800
2025-04-21 12:08, failed, 0.226931
2025-04-22 00:21, failed, 0.109750
2025-04-22 12:08, failed, 0.100246
2025-04-23 00:21, failed, 0.234293
2025-04-23 12:08, failed, 0.196035
2025-04-24 00:21, failed, 0.115022
2025-04-24 12:08, failed, 0.105318
2025-04-25 00:22, failed, 0.168012
2025-04-25 12:08, failed, 0.160395
2025-04-26 00:21, failed, 0.243133
2025-04-26 12:07, failed, 0.230622
2025-04-27 00:23, failed, 0.165496
2025-04-27 12:07, failed, 0.106143
2025-04-28 00:23, failed, 0.257965
2025-04-28 12:08, failed, 0.063787
2025-04-29 00:22, failed, 0.109161
2025-04-29 12:09, failed, 0.102596
2025-04-30 00:22, failed, 0.114473
2025-04-30 12:08, failed, 0.125837
2025-05-01 00:24, failed, 0.251418
2025-05-01 12:08, failed, 0.305197
2025-05-02 00:22, failed, 0.259662
2025-05-02 12:08, failed, 0.140622
2025-05-03 00:21, failed, 0.109564
2025-05-03 12:07, failed, 0.225629
2025-05-04 00:25, failed, 0.190256
2025-05-04 12:07, failed, 0.249117
2025-05-05 00:23, failed, 0.267406
2025-05-05 12:08, failed, 0.265986
2025-05-06 00:22, failed, 0.114020
2025-05-06 12:09, failed, 0.101281
2025-05-07 00:22, failed, 0.205331
2025-05-07 12:08, failed, 0.149289
2025-05-08 00:22, failed, 0.136974
2025-05-08 12:08, failed, 0.095664
2025-05-09 00:22, failed, 0.354221
2025-05-09 12:08, failed, 0.128451
2025-05-10 00:21, failed, 0.246781
2025-05-10 12:07, failed, 0.273064
2025-05-11 00:24, failed, 0.121987
2025-05-11 12:07, failed, 0.192881
2025-05-12 00:24, failed, 0.111037
2025-05-12 12:08, failed, 0.138396
2025-05-13 00:22, failed, 0.218353
2025-05-13 12:08, failed, 0.242315
2025-05-14 00:22, failed, 0.142683
2025-05-14 12:08, failed, 0.147234
2025-05-15 00:21, failed, 0.139067
2025-05-15 12:08, failed, 0.254995
2025-05-16 00:22, failed, 0.125552
2025-05-16 12:09, failed, 0.185392
2025-05-17 00:22, failed, 0.187446
2025-05-17 12:07, failed, 0.137508
2025-05-18 00:24, failed, 0.103635
2025-05-18 12:07, failed, 0.180181
2025-05-19 00:24, failed, 0.259370
2025-05-19 12:09, failed, 0.140240
2025-05-20 00:24, failed, 0.090299
2025-05-20 12:08, failed, 0.249348
2025-05-21 00:23, failed, 0.098583
2025-05-21 12:08, failed, 0.223739
2025-05-22 00:22, failed, 0.187680
2025-05-22 12:08, failed, 0.236283
2025-05-23 00:23, failed, 0.135638
2025-05-23 12:08, failed, 0.196478
2025-05-24 00:22, failed, 0.142672
2025-05-24 12:07, failed, 0.293855
2025-05-25 00:25, failed, 0.247901
2025-05-25 12:07, failed, 0.078444
2025-05-26 00:23, failed, 0.135399
2025-05-26 12:08, failed, 0.255247
2025-05-27 00:22, failed, 0.110845
2025-05-27 12:08, failed, 0.229934
2025-05-28 00:23, failed, 0.189726
2025-05-28 12:08, failed, 0.246384
2025-05-29 00:22, failed, 0.144879
2025-05-29 12:08, failed, 0.119122
2025-05-30 00:23, failed, 0.207934
2025-05-30 12:08, failed, 0.204765
2025-05-31 00:22, failed, 0.245806
2025-05-31 12:07, failed, 0.154191
2025-06-01 00:28, failed, 0.202352
2025-06-01 12:08, failed, 0.134496
2025-06-02 00:24, failed, 0.125368
2025-06-02 12:09, failed, 0.128991
2025-06-03 00:23, failed, 0.251235
2025-06-03 12:08, failed, 0.257784
2025-06-04 00:23, failed, 0.283415
2025-06-04 12:08, failed, 0.264533
2025-06-05 00:23, failed, 0.115252
2025-06-05 12:09, failed, 0.146668
2025-06-06 00:22, failed, 0.105719
2025-06-06 12:09, failed, 0.189018
2025-06-07 00:22, failed, 0.196496
2025-06-07 12:07, failed, 0.188658
2025-06-08 00:25, failed, 0.265053
2025-06-08 12:08, failed, 0.107900
2025-06-09 00:24, failed, 0.233268
2025-06-09 12:08, failed, 0.248635
2025-06-10 00:23, failed, 0.196844
2025-06-10 12:09, failed, 0.244017
2025-06-11 00:23, failed, 0.196811
2025-06-11 12:09, failed, 0.271843
2025-06-12 00:23, failed, 0.268409
2025-06-12 12:08, failed, 0.114736
2025-06-13 00:23, failed, 0.155552
2025-06-13 12:08, failed, 0.242782
2025-06-14 00:22, failed, 0.202822
2025-06-14 12:07, failed, 0.248517
2025-06-15 00:26, failed, 0.157488
2025-06-15 12:08, failed, 0.242699
2025-06-16 00:24, failed, 0.219511
2025-06-16 12:09, failed, 0.206743
2025-06-17 00:23, failed, 0.216534
2025-06-17 12:09, failed, 0.272395
2025-06-18 00:23, failed, 0.179905
2025-06-18 12:09, failed, 0.279589
2025-06-19 00:23, failed, 0.217192
2025-06-19 12:08, failed, 0.149467
2025-06-20 00:23, failed, 0.253879
2025-06-20 12:09, failed, 0.249100
2025-06-21 00:23, failed, 0.203926
2025-06-21 12:07, failed, 0.086721
2025-06-22 00:26, failed, 0.133600
2025-06-22 12:07, failed, 0.199896
2025-06-23 00:25, failed, 0.072966
2025-06-23 12:09, failed, 0.268894
2025-06-24 00:23, failed, 0.140664
2025-06-24 12:09, failed, 0.120098
2025-06-25 00:23, failed, 0.183039
2025-06-25 12:09, failed, 0.278965
2025-06-26 00:23, failed, 0.264035
2025-06-26 12:09, failed, 0.137370
2025-06-27 00:23, failed, 0.252672
2025-06-27 12:08, failed, 0.119410
2025-06-28 00:22, failed, 0.113482
2025-06-28 12:07, failed, 0.116017
2025-06-29 00:26, failed, 0.222215
2025-06-29 12:07, failed, 0.207419
2025-06-30 00:25, failed, 0.252672
2025-06-30 12:09, failed, 0.121155
2025-07-01 00:27, failed, 0.281461
2025-07-01 12:09, failed, 0.149313
2025-07-02 00:23, failed, 0.149454
2025-07-02 12:09, failed, 0.236943
2025-07-03 00:23, failed, 0.154940
2025-07-03 12:09, failed, 0.103888
2025-07-04 00:23, failed, 0.156868
2025-07-04 12:08, failed, 0.072438
2025-07-05 00:22, failed, 0.079155
2025-07-05 12:08, failed, 0.254597
2025-07-06 00:26, failed, 0.262040
2025-07-06 12:08, failed, 0.111054
2025-07-07 00:25, failed, 0.096476
2025-07-07 12:09, failed, 0.136826
2025-07-08 00:23, failed, 0.235197
2025-07-08 12:09, failed, 0.270296
2025-07-09 00:24, failed, 0.237570
2025-07-09 12:09, failed, 0.183761
2025-07-10 00:23, failed, 0.252909
2025-07-10 12:09, failed, 0.247610
2025-07-11 00:24, failed, 0.249023
2025-07-11 12:08, failed, 0.107429
2025-07-12 00:23, failed, 0.114354
2025-07-12 12:08, failed, 0.067183
2025-07-13 00:26, failed, 0.151313
2025-07-13 12:08, failed, 0.232259
2025-07-14 00:25, failed, 0.241018
2025-07-14 12:09, failed, 0.260946
2025-07-15 00:24, failed, 0.134042
2025-07-15 12:09, failed, 0.253029
2025-07-16 00:24, failed, 0.243261
2025-07-16 12:09, failed, 0.430305
2025-07-17 00:24, failed, 0.134615
2025-07-17 12:09, failed, 0.408046
2025-07-18 00:24, failed, 0.081763
